
--- TRAIN SPLIT (4800 samples) ---
ID: scene00000 | Difficulty: 2.0 | Files: scene00000_horizontalOnly_rot_binaural.npz -> scene00000_horizontalOnly_AMBIX.npy
ID: scene00198 | Difficulty: 3.0 | Files: scene00198_horizontalOnly_rot_binaural.npz -> scene00198_horizontalOnly_AMBIX.npy
ID: scene00199 | Difficulty: 1.0 | Files: scene00199_horizontalOnly_rot_binaural.npz -> scene00199_horizontalOnly_AMBIX.npy
ID: scene00200 | Difficulty: 4.0 | Files: scene00200_horizontalOnly_rot_binaural.npz -> scene00200_horizontalOnly_AMBIX.npy
ID: scene00201 | Difficulty: 2.0 | Files: scene00201_horizontalOnly_rot_binaural.npz -> scene00201_horizontalOnly_AMBIX.npy
ID: scene00202 | Difficulty: 3.0 | Files: scene00202_horizontalOnly_rot_binaural.npz -> scene00202_horizontalOnly_AMBIX.npy
ID: scene00203 | Difficulty: 3.0 | Files: scene00203_horizontalOnly_rot_binaural.npz -> scene00203_horizontalOnly_AMBIX.npy
ID: scene00204 | Difficulty: 1.0 | Files: scene00204_horizontalOnly_rot_binaural.npz -> scene00204_horizontalOnly_AMBIX.npy
ID: scene00205 | Difficulty: 1.0 | Files: scene00205_horizontalOnly_rot_binaural.npz -> scene00205_horizontalOnly_AMBIX.npy
ID: scene00206 | Difficulty: 5.0 | Files: scene00206_horizontalOnly_rot_binaural.npz -> scene00206_horizontalOnly_AMBIX.npy
ID: scene00207 | Difficulty: 4.0 | Files: scene00207_horizontalOnly_rot_binaural.npz -> scene00207_horizontalOnly_AMBIX.npy
ID: scene00208 | Difficulty: 5.0 | Files: scene00208_horizontalOnly_rot_binaural.npz -> scene00208_horizontalOnly_AMBIX.npy
ID: scene00209 | Difficulty: 2.0 | Files: scene00209_horizontalOnly_rot_binaural.npz -> scene00209_horizontalOnly_AMBIX.npy
ID: scene00210 | Difficulty: 2.0 | Files: scene00210_horizontalOnly_rot_binaural.npz -> scene00210_horizontalOnly_AMBIX.npy
ID: scene00211 | Difficulty: 1.0 | Files: scene00211_horizontalOnly_rot_binaural.npz -> scene00211_horizontalOnly_AMBIX.npy
ID: scene00212 | Difficulty: 1.0 | Files: scene00212_horizontalOnly_rot_binaural.npz -> scene00212_horizontalOnly_AMBIX.npy
ID: scene00213 | Difficulty: 1.0 | Files: scene00213_horizontalOnly_rot_binaural.npz -> scene00213_horizontalOnly_AMBIX.npy
ID: scene00214 | Difficulty: 6.0 | Files: scene00214_horizontalOnly_rot_binaural.npz -> scene00214_horizontalOnly_AMBIX.npy
ID: scene00215 | Difficulty: 3.0 | Files: scene00215_horizontalOnly_rot_binaural.npz -> scene00215_horizontalOnly_AMBIX.npy
ID: scene00216 | Difficulty: 1.0 | Files: scene00216_horizontalOnly_rot_binaural.npz -> scene00216_horizontalOnly_AMBIX.npy
ID: scene00217 | Difficulty: 1.0 | Files: scene00217_horizontalOnly_rot_binaural.npz -> scene00217_horizontalOnly_AMBIX.npy
ID: scene00218 | Difficulty: 3.0 | Files: scene00218_horizontalOnly_rot_binaural.npz -> scene00218_horizontalOnly_AMBIX.npy
ID: scene00219 | Difficulty: 2.0 | Files: scene00219_horizontalOnly_rot_binaural.npz -> scene00219_horizontalOnly_AMBIX.npy
ID: scene00220 | Difficulty: 2.0 | Files: scene00220_horizontalOnly_rot_binaural.npz -> scene00220_horizontalOnly_AMBIX.npy
ID: scene00221 | Difficulty: 3.0 | Files: scene00221_horizontalOnly_rot_binaural.npz -> scene00221_horizontalOnly_AMBIX.npy
ID: scene00222 | Difficulty: 2.0 | Files: scene00222_horizontalOnly_rot_binaural.npz -> scene00222_horizontalOnly_AMBIX.npy
ID: scene00223 | Difficulty: 2.0 | Files: scene00223_horizontalOnly_rot_binaural.npz -> scene00223_horizontalOnly_AMBIX.npy
ID: scene00224 | Difficulty: 2.0 | Files: scene00224_horizontalOnly_rot_binaural.npz -> scene00224_horizontalOnly_AMBIX.npy
ID: scene00225 | Difficulty: 3.0 | Files: scene00225_horizontalOnly_rot_binaural.npz -> scene00225_horizontalOnly_AMBIX.npy
ID: scene00226 | Difficulty: 1.0 | Files: scene00226_horizontalOnly_rot_binaural.npz -> scene00226_horizontalOnly_AMBIX.npy
ID: scene00227 | Difficulty: 1.0 | Files: scene00227_horizontalOnly_rot_binaural.npz -> scene00227_horizontalOnly_AMBIX.npy
ID: scene00228 | Difficulty: 3.0 | Files: scene00228_horizontalOnly_rot_binaural.npz -> scene00228_horizontalOnly_AMBIX.npy
ID: scene00229 | Difficulty: 3.0 | Files: scene00229_horizontalOnly_rot_binaural.npz -> scene00229_horizontalOnly_AMBIX.npy
ID: scene00230 | Difficulty: 1.0 | Files: scene00230_horizontalOnly_rot_binaural.npz -> scene00230_horizontalOnly_AMBIX.npy
ID: scene00231 | Difficulty: 3.0 | Files: scene00231_horizontalOnly_rot_binaural.npz -> scene00231_horizontalOnly_AMBIX.npy
ID: scene00232 | Difficulty: 4.0 | Files: scene00232_horizontalOnly_rot_binaural.npz -> scene00232_horizontalOnly_AMBIX.npy
ID: scene00233 | Difficulty: 2.0 | Files: scene00233_horizontalOnly_rot_binaural.npz -> scene00233_horizontalOnly_AMBIX.npy
ID: scene00234 | Difficulty: 2.0 | Files: scene00234_horizontalOnly_rot_binaural.npz -> scene00234_horizontalOnly_AMBIX.npy
ID: scene00235 | Difficulty: 1.0 | Files: scene00235_horizontalOnly_rot_binaural.npz -> scene00235_horizontalOnly_AMBIX.npy
ID: scene00236 | Difficulty: 6.0 | Files: scene00236_horizontalOnly_rot_binaural.npz -> scene00236_horizontalOnly_AMBIX.npy
ID: scene00237 | Difficulty: 2.0 | Files: scene00237_horizontalOnly_rot_binaural.npz -> scene00237_horizontalOnly_AMBIX.npy
ID: scene00238 | Difficulty: 3.0 | Files: scene00238_horizontalOnly_rot_binaural.npz -> scene00238_horizontalOnly_AMBIX.npy
ID: scene00239 | Difficulty: 3.0 | Files: scene00239_horizontalOnly_rot_binaural.npz -> scene00239_horizontalOnly_AMBIX.npy
ID: scene00240 | Difficulty: 4.0 | Files: scene00240_horizontalOnly_rot_binaural.npz -> scene00240_horizontalOnly_AMBIX.npy
ID: scene00241 | Difficulty: 4.0 | Files: scene00241_horizontalOnly_rot_binaural.npz -> scene00241_horizontalOnly_AMBIX.npy
ID: scene00242 | Difficulty: 2.0 | Files: scene00242_horizontalOnly_rot_binaural.npz -> scene00242_horizontalOnly_AMBIX.npy
ID: scene00243 | Difficulty: 4.0 | Files: scene00243_horizontalOnly_rot_binaural.npz -> scene00243_horizontalOnly_AMBIX.npy
ID: scene00244 | Difficulty: 4.0 | Files: scene00244_horizontalOnly_rot_binaural.npz -> scene00244_horizontalOnly_AMBIX.npy
ID: scene00245 | Difficulty: 1.0 | Files: scene00245_horizontalOnly_rot_binaural.npz -> scene00245_horizontalOnly_AMBIX.npy
ID: scene00246 | Difficulty: 2.0 | Files: scene00246_horizontalOnly_rot_binaural.npz -> scene00246_horizontalOnly_AMBIX.npy
ID: scene00247 | Difficulty: 2.0 | Files: scene00247_horizontalOnly_rot_binaural.npz -> scene00247_horizontalOnly_AMBIX.npy
ID: scene00248 | Difficulty: 4.0 | Files: scene00248_horizontalOnly_rot_binaural.npz -> scene00248_horizontalOnly_AMBIX.npy
ID: scene00249 | Difficulty: 2.0 | Files: scene00249_horizontalOnly_rot_binaural.npz -> scene00249_horizontalOnly_AMBIX.npy
ID: scene00250 | Difficulty: 2.0 | Files: scene00250_horizontalOnly_rot_binaural.npz -> scene00250_horizontalOnly_AMBIX.npy
ID: scene00251 | Difficulty: 1.0 | Files: scene00251_horizontalOnly_rot_binaural.npz -> scene00251_horizontalOnly_AMBIX.npy
ID: scene00252 | Difficulty: 2.0 | Files: scene00252_horizontalOnly_rot_binaural.npz -> scene00252_horizontalOnly_AMBIX.npy
ID: scene00253 | Difficulty: 4.0 | Files: scene00253_horizontalOnly_rot_binaural.npz -> scene00253_horizontalOnly_AMBIX.npy
ID: scene00254 | Difficulty: 5.0 | Files: scene00254_horizontalOnly_rot_binaural.npz -> scene00254_horizontalOnly_AMBIX.npy
ID: scene00255 | Difficulty: 1.0 | Files: scene00255_horizontalOnly_rot_binaural.npz -> scene00255_horizontalOnly_AMBIX.npy
ID: scene00256 | Difficulty: 2.0 | Files: scene00256_horizontalOnly_rot_binaural.npz -> scene00256_horizontalOnly_AMBIX.npy
ID: scene00257 | Difficulty: 4.0 | Files: scene00257_horizontalOnly_rot_binaural.npz -> scene00257_horizontalOnly_AMBIX.npy
ID: scene00258 | Difficulty: 4.0 | Files: scene00258_horizontalOnly_rot_binaural.npz -> scene00258_horizontalOnly_AMBIX.npy
ID: scene00259 | Difficulty: 6.0 | Files: scene00259_horizontalOnly_rot_binaural.npz -> scene00259_horizontalOnly_AMBIX.npy
ID: scene00260 | Difficulty: 2.0 | Files: scene00260_horizontalOnly_rot_binaural.npz -> scene00260_horizontalOnly_AMBIX.npy
ID: scene00261 | Difficulty: 4.0 | Files: scene00261_horizontalOnly_rot_binaural.npz -> scene00261_horizontalOnly_AMBIX.npy
ID: scene00262 | Difficulty: 3.0 | Files: scene00262_horizontalOnly_rot_binaural.npz -> scene00262_horizontalOnly_AMBIX.npy
ID: scene00263 | Difficulty: 2.0 | Files: scene00263_horizontalOnly_rot_binaural.npz -> scene00263_horizontalOnly_AMBIX.npy
ID: scene00264 | Difficulty: 2.0 | Files: scene00264_horizontalOnly_rot_binaural.npz -> scene00264_horizontalOnly_AMBIX.npy
ID: scene00265 | Difficulty: 4.0 | Files: scene00265_horizontalOnly_rot_binaural.npz -> scene00265_horizontalOnly_AMBIX.npy
ID: scene00266 | Difficulty: 2.0 | Files: scene00266_horizontalOnly_rot_binaural.npz -> scene00266_horizontalOnly_AMBIX.npy
ID: scene00267 | Difficulty: 1.0 | Files: scene00267_horizontalOnly_rot_binaural.npz -> scene00267_horizontalOnly_AMBIX.npy
ID: scene00268 | Difficulty: 4.0 | Files: scene00268_horizontalOnly_rot_binaural.npz -> scene00268_horizontalOnly_AMBIX.npy
ID: scene00269 | Difficulty: 5.0 | Files: scene00269_horizontalOnly_rot_binaural.npz -> scene00269_horizontalOnly_AMBIX.npy
ID: scene00270 | Difficulty: 3.0 | Files: scene00270_horizontalOnly_rot_binaural.npz -> scene00270_horizontalOnly_AMBIX.npy
ID: scene00271 | Difficulty: 2.0 | Files: scene00271_horizontalOnly_rot_binaural.npz -> scene00271_horizontalOnly_AMBIX.npy
ID: scene00272 | Difficulty: 3.0 | Files: scene00272_horizontalOnly_rot_binaural.npz -> scene00272_horizontalOnly_AMBIX.npy
ID: scene00273 | Difficulty: 1.0 | Files: scene00273_horizontalOnly_rot_binaural.npz -> scene00273_horizontalOnly_AMBIX.npy
ID: scene00274 | Difficulty: 2.0 | Files: scene00274_horizontalOnly_rot_binaural.npz -> scene00274_horizontalOnly_AMBIX.npy
ID: scene00275 | Difficulty: 2.0 | Files: scene00275_horizontalOnly_rot_binaural.npz -> scene00275_horizontalOnly_AMBIX.npy
ID: scene00276 | Difficulty: 2.0 | Files: scene00276_horizontalOnly_rot_binaural.npz -> scene00276_horizontalOnly_AMBIX.npy
ID: scene00277 | Difficulty: 3.0 | Files: scene00277_horizontalOnly_rot_binaural.npz -> scene00277_horizontalOnly_AMBIX.npy
ID: scene00278 | Difficulty: 3.0 | Files: scene00278_horizontalOnly_rot_binaural.npz -> scene00278_horizontalOnly_AMBIX.npy
ID: scene00279 | Difficulty: 3.0 | Files: scene00279_horizontalOnly_rot_binaural.npz -> scene00279_horizontalOnly_AMBIX.npy
ID: scene00280 | Difficulty: 3.0 | Files: scene00280_horizontalOnly_rot_binaural.npz -> scene00280_horizontalOnly_AMBIX.npy
ID: scene00281 | Difficulty: 2.0 | Files: scene00281_horizontalOnly_rot_binaural.npz -> scene00281_horizontalOnly_AMBIX.npy
ID: scene00282 | Difficulty: 4.0 | Files: scene00282_horizontalOnly_rot_binaural.npz -> scene00282_horizontalOnly_AMBIX.npy
ID: scene00283 | Difficulty: 3.0 | Files: scene00283_horizontalOnly_rot_binaural.npz -> scene00283_horizontalOnly_AMBIX.npy
ID: scene00284 | Difficulty: 2.0 | Files: scene00284_horizontalOnly_rot_binaural.npz -> scene00284_horizontalOnly_AMBIX.npy
ID: scene00285 | Difficulty: 1.0 | Files: scene00285_horizontalOnly_rot_binaural.npz -> scene00285_horizontalOnly_AMBIX.npy
ID: scene00286 | Difficulty: 1.0 | Files: scene00286_horizontalOnly_rot_binaural.npz -> scene00286_horizontalOnly_AMBIX.npy
ID: scene00287 | Difficulty: 1.0 | Files: scene00287_horizontalOnly_rot_binaural.npz -> scene00287_horizontalOnly_AMBIX.npy
ID: scene00288 | Difficulty: 3.0 | Files: scene00288_horizontalOnly_rot_binaural.npz -> scene00288_horizontalOnly_AMBIX.npy
ID: scene00289 | Difficulty: 1.0 | Files: scene00289_horizontalOnly_rot_binaural.npz -> scene00289_horizontalOnly_AMBIX.npy
ID: scene00290 | Difficulty: 4.0 | Files: scene00290_horizontalOnly_rot_binaural.npz -> scene00290_horizontalOnly_AMBIX.npy
ID: scene00291 | Difficulty: 1.0 | Files: scene00291_horizontalOnly_rot_binaural.npz -> scene00291_horizontalOnly_AMBIX.npy
ID: scene00292 | Difficulty: 1.0 | Files: scene00292_horizontalOnly_rot_binaural.npz -> scene00292_horizontalOnly_AMBIX.npy
ID: scene00293 | Difficulty: 3.0 | Files: scene00293_horizontalOnly_rot_binaural.npz -> scene00293_horizontalOnly_AMBIX.npy
ID: scene00294 | Difficulty: 3.0 | Files: scene00294_horizontalOnly_rot_binaural.npz -> scene00294_horizontalOnly_AMBIX.npy
ID: scene00295 | Difficulty: 3.0 | Files: scene00295_horizontalOnly_rot_binaural.npz -> scene00295_horizontalOnly_AMBIX.npy
ID: scene00296 | Difficulty: 4.0 | Files: scene00296_horizontalOnly_rot_binaural.npz -> scene00296_horizontalOnly_AMBIX.npy
ID: scene00297 | Difficulty: 2.0 | Files: scene00297_horizontalOnly_rot_binaural.npz -> scene00297_horizontalOnly_AMBIX.npy
ID: scene00298 | Difficulty: 5.0 | Files: scene00298_horizontalOnly_rot_binaural.npz -> scene00298_horizontalOnly_AMBIX.npy
ID: scene00299 | Difficulty: 2.0 | Files: scene00299_horizontalOnly_rot_binaural.npz -> scene00299_horizontalOnly_AMBIX.npy
ID: scene00300 | Difficulty: 5.0 | Files: scene00300_horizontalOnly_rot_binaural.npz -> scene00300_horizontalOnly_AMBIX.npy
ID: scene00301 | Difficulty: 5.0 | Files: scene00301_horizontalOnly_rot_binaural.npz -> scene00301_horizontalOnly_AMBIX.npy
ID: scene00302 | Difficulty: 2.0 | Files: scene00302_horizontalOnly_rot_binaural.npz -> scene00302_horizontalOnly_AMBIX.npy
ID: scene00303 | Difficulty: 2.0 | Files: scene00303_horizontalOnly_rot_binaural.npz -> scene00303_horizontalOnly_AMBIX.npy
ID: scene00304 | Difficulty: 2.0 | Files: scene00304_horizontalOnly_rot_binaural.npz -> scene00304_horizontalOnly_AMBIX.npy
ID: scene00305 | Difficulty: 1.0 | Files: scene00305_horizontalOnly_rot_binaural.npz -> scene00305_horizontalOnly_AMBIX.npy
ID: scene00306 | Difficulty: 2.0 | Files: scene00306_horizontalOnly_rot_binaural.npz -> scene00306_horizontalOnly_AMBIX.npy
ID: scene00307 | Difficulty: 5.0 | Files: scene00307_horizontalOnly_rot_binaural.npz -> scene00307_horizontalOnly_AMBIX.npy
ID: scene00308 | Difficulty: 3.0 | Files: scene00308_horizontalOnly_rot_binaural.npz -> scene00308_horizontalOnly_AMBIX.npy
ID: scene00309 | Difficulty: 4.0 | Files: scene00309_horizontalOnly_rot_binaural.npz -> scene00309_horizontalOnly_AMBIX.npy
ID: scene00310 | Difficulty: 2.0 | Files: scene00310_horizontalOnly_rot_binaural.npz -> scene00310_horizontalOnly_AMBIX.npy
ID: scene00311 | Difficulty: 2.0 | Files: scene00311_horizontalOnly_rot_binaural.npz -> scene00311_horizontalOnly_AMBIX.npy
ID: scene00312 | Difficulty: 1.0 | Files: scene00312_horizontalOnly_rot_binaural.npz -> scene00312_horizontalOnly_AMBIX.npy
ID: scene00313 | Difficulty: 3.0 | Files: scene00313_horizontalOnly_rot_binaural.npz -> scene00313_horizontalOnly_AMBIX.npy
ID: scene00314 | Difficulty: 3.0 | Files: scene00314_horizontalOnly_rot_binaural.npz -> scene00314_horizontalOnly_AMBIX.npy
ID: scene00315 | Difficulty: 6.0 | Files: scene00315_horizontalOnly_rot_binaural.npz -> scene00315_horizontalOnly_AMBIX.npy
ID: scene00316 | Difficulty: 4.0 | Files: scene00316_horizontalOnly_rot_binaural.npz -> scene00316_horizontalOnly_AMBIX.npy
ID: scene00317 | Difficulty: 2.0 | Files: scene00317_horizontalOnly_rot_binaural.npz -> scene00317_horizontalOnly_AMBIX.npy
ID: scene00318 | Difficulty: 4.0 | Files: scene00318_horizontalOnly_rot_binaural.npz -> scene00318_horizontalOnly_AMBIX.npy
ID: scene00319 | Difficulty: 2.0 | Files: scene00319_horizontalOnly_rot_binaural.npz -> scene00319_horizontalOnly_AMBIX.npy
ID: scene00320 | Difficulty: 2.0 | Files: scene00320_horizontalOnly_rot_binaural.npz -> scene00320_horizontalOnly_AMBIX.npy
ID: scene00321 | Difficulty: 2.0 | Files: scene00321_horizontalOnly_rot_binaural.npz -> scene00321_horizontalOnly_AMBIX.npy
ID: scene00322 | Difficulty: 1.0 | Files: scene00322_horizontalOnly_rot_binaural.npz -> scene00322_horizontalOnly_AMBIX.npy
ID: scene00323 | Difficulty: 4.0 | Files: scene00323_horizontalOnly_rot_binaural.npz -> scene00323_horizontalOnly_AMBIX.npy
ID: scene00324 | Difficulty: 3.0 | Files: scene00324_horizontalOnly_rot_binaural.npz -> scene00324_horizontalOnly_AMBIX.npy
ID: scene00325 | Difficulty: 2.0 | Files: scene00325_horizontalOnly_rot_binaural.npz -> scene00325_horizontalOnly_AMBIX.npy
ID: scene00326 | Difficulty: 3.0 | Files: scene00326_horizontalOnly_rot_binaural.npz -> scene00326_horizontalOnly_AMBIX.npy
ID: scene00327 | Difficulty: 2.0 | Files: scene00327_horizontalOnly_rot_binaural.npz -> scene00327_horizontalOnly_AMBIX.npy
ID: scene00328 | Difficulty: 2.0 | Files: scene00328_horizontalOnly_rot_binaural.npz -> scene00328_horizontalOnly_AMBIX.npy
ID: scene00329 | Difficulty: 3.0 | Files: scene00329_horizontalOnly_rot_binaural.npz -> scene00329_horizontalOnly_AMBIX.npy
ID: scene00330 | Difficulty: 5.0 | Files: scene00330_horizontalOnly_rot_binaural.npz -> scene00330_horizontalOnly_AMBIX.npy
ID: scene00331 | Difficulty: 1.0 | Files: scene00331_horizontalOnly_rot_binaural.npz -> scene00331_horizontalOnly_AMBIX.npy
ID: scene00332 | Difficulty: 3.0 | Files: scene00332_horizontalOnly_rot_binaural.npz -> scene00332_horizontalOnly_AMBIX.npy
ID: scene00333 | Difficulty: 4.0 | Files: scene00333_horizontalOnly_rot_binaural.npz -> scene00333_horizontalOnly_AMBIX.npy
ID: scene00334 | Difficulty: 5.0 | Files: scene00334_horizontalOnly_rot_binaural.npz -> scene00334_horizontalOnly_AMBIX.npy
ID: scene00335 | Difficulty: 2.0 | Files: scene00335_horizontalOnly_rot_binaural.npz -> scene00335_horizontalOnly_AMBIX.npy
ID: scene00336 | Difficulty: 2.0 | Files: scene00336_horizontalOnly_rot_binaural.npz -> scene00336_horizontalOnly_AMBIX.npy
ID: scene00337 | Difficulty: 3.0 | Files: scene00337_horizontalOnly_rot_binaural.npz -> scene00337_horizontalOnly_AMBIX.npy
ID: scene00338 | Difficulty: 1.0 | Files: scene00338_horizontalOnly_rot_binaural.npz -> scene00338_horizontalOnly_AMBIX.npy
ID: scene00339 | Difficulty: 2.0 | Files: scene00339_horizontalOnly_rot_binaural.npz -> scene00339_horizontalOnly_AMBIX.npy
ID: scene00340 | Difficulty: 4.0 | Files: scene00340_horizontalOnly_rot_binaural.npz -> scene00340_horizontalOnly_AMBIX.npy
ID: scene00341 | Difficulty: 2.0 | Files: scene00341_horizontalOnly_rot_binaural.npz -> scene00341_horizontalOnly_AMBIX.npy
ID: scene00342 | Difficulty: 2.0 | Files: scene00342_horizontalOnly_rot_binaural.npz -> scene00342_horizontalOnly_AMBIX.npy
ID: scene00343 | Difficulty: 3.0 | Files: scene00343_horizontalOnly_rot_binaural.npz -> scene00343_horizontalOnly_AMBIX.npy
ID: scene00344 | Difficulty: 3.0 | Files: scene00344_horizontalOnly_rot_binaural.npz -> scene00344_horizontalOnly_AMBIX.npy
ID: scene00345 | Difficulty: 2.0 | Files: scene00345_horizontalOnly_rot_binaural.npz -> scene00345_horizontalOnly_AMBIX.npy
ID: scene00346 | Difficulty: 2.0 | Files: scene00346_horizontalOnly_rot_binaural.npz -> scene00346_horizontalOnly_AMBIX.npy
ID: scene00347 | Difficulty: 2.0 | Files: scene00347_horizontalOnly_rot_binaural.npz -> scene00347_horizontalOnly_AMBIX.npy
ID: scene00348 | Difficulty: 2.0 | Files: scene00348_horizontalOnly_rot_binaural.npz -> scene00348_horizontalOnly_AMBIX.npy
ID: scene00349 | Difficulty: 4.0 | Files: scene00349_horizontalOnly_rot_binaural.npz -> scene00349_horizontalOnly_AMBIX.npy
ID: scene00350 | Difficulty: 2.0 | Files: scene00350_horizontalOnly_rot_binaural.npz -> scene00350_horizontalOnly_AMBIX.npy
ID: scene00351 | Difficulty: 3.0 | Files: scene00351_horizontalOnly_rot_binaural.npz -> scene00351_horizontalOnly_AMBIX.npy
ID: scene00352 | Difficulty: 1.0 | Files: scene00352_horizontalOnly_rot_binaural.npz -> scene00352_horizontalOnly_AMBIX.npy
ID: scene00353 | Difficulty: 2.0 | Files: scene00353_horizontalOnly_rot_binaural.npz -> scene00353_horizontalOnly_AMBIX.npy
ID: scene00354 | Difficulty: 2.0 | Files: scene00354_horizontalOnly_rot_binaural.npz -> scene00354_horizontalOnly_AMBIX.npy
ID: scene00355 | Difficulty: 6.0 | Files: scene00355_horizontalOnly_rot_binaural.npz -> scene00355_horizontalOnly_AMBIX.npy
ID: scene00356 | Difficulty: 3.0 | Files: scene00356_horizontalOnly_rot_binaural.npz -> scene00356_horizontalOnly_AMBIX.npy
ID: scene00357 | Difficulty: 4.0 | Files: scene00357_horizontalOnly_rot_binaural.npz -> scene00357_horizontalOnly_AMBIX.npy
ID: scene00358 | Difficulty: 3.0 | Files: scene00358_horizontalOnly_rot_binaural.npz -> scene00358_horizontalOnly_AMBIX.npy
ID: scene00359 | Difficulty: 4.0 | Files: scene00359_horizontalOnly_rot_binaural.npz -> scene00359_horizontalOnly_AMBIX.npy
ID: scene00360 | Difficulty: 2.0 | Files: scene00360_horizontalOnly_rot_binaural.npz -> scene00360_horizontalOnly_AMBIX.npy
ID: scene00361 | Difficulty: 3.0 | Files: scene00361_horizontalOnly_rot_binaural.npz -> scene00361_horizontalOnly_AMBIX.npy
ID: scene00362 | Difficulty: 3.0 | Files: scene00362_horizontalOnly_rot_binaural.npz -> scene00362_horizontalOnly_AMBIX.npy
